z1,z2,u_score,avg_selection_prob
-6.8450569264072785,10.530856809857351,0.0,0.0005909962028503478
-6.8450569264072785,11.05739965035022,0.0,0.0005909962028503478
-6.318514085914411,-11.05739965035022,0.0,0.00048520014847580915
-6.318514085914411,-10.530856809857351,0.0,0.00048520014847580915
-6.318514085914411,-10.004313969364484,0.0,0.00048520014847580915
-6.318514085914411,-9.477771128871616,0.0,0.0003409975821690992
-6.318514085914411,-8.951228288378749,0.0,0.0003409975821690992
-6.318514085914411,-8.424685447885881,0.0,0.0003409975821690992
-6.318514085914411,-7.898142607393014,0.0,0.0005909962028503478
-6.318514085914411,-7.371599766900147,0.0,0.0005909962028503478
-6.318514085914411,-6.8450569264072785,0.0,0.0005909962028503478
-6.318514085914411,-6.318514085914411,0.0,0.0005909962028503478
-6.318514085914411,-5.791971245421544,0.0,0.0005909962028503478
-6.318514085914411,-5.2654284049286755,0.0,0.0005909962028503478
-6.318514085914411,-4.738885564435808,0.0,0.0005909962028503478
-6.318514085914411,-4.212342723942941,0.0033333333333333335,0.0005937514249246376
-6.318514085914411,-3.6857998834500734,0.006666666666666667,0.0005965194918338726
-6.318514085914411,-3.1592570429572056,0.014166666666666666,0.0006027949169324171
-6.318514085914411,-2.6327142024643377,0.0275,0.000614114679693241
-6.318514085914411,-2.1061713619714704,0.03833333333333333,0.0006234683266312179
-6.318514085914411,-1.5796285214786028,0.06,0.000642605189645156
-6.318514085914411,-1.0530856809857352,0.08583333333333333,0.0006661914117575328
-6.318514085914411,-0.5265428404928676,0.09833333333333333,0.0006779129550076873
-6.318514085914411,0.0,0.10333333333333333,0.0006826591174040455
-6.318514085914411,0.5265428404928676,0.095,0.0006747671928929751
-6.318514085914411,1.0530856809857352,0.08,0.0006607909320348714
-6.318514085914411,1.5796285214786028,0.05416666666666667,0.00022037561411218984
-6.318514085914411,2.1061713619714704,0.0325,0.0002138128007287401
-6.318514085914411,2.6327142024643377,0.021666666666666667,0.0002106050524544327
-6.318514085914411,3.1592570429572056,0.011666666666666667,0.000600695807332674
-6.318514085914411,3.6857998834500734,0.006666666666666667,0.0005965194918338726
